id,input_sentence,label,prediction,Original_Loss,T_Masked_Loss,V_Masked_Loss,A_Masked_Loss
MHyW857u_X8[2],business you can't constantly teach and speak about something without it having a dramatic effect on how you live your life how you do your business and etc because you can't continuously teach something and live a completely different way or do it a completely different way without being consider a fraud or a fake so,[1. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 1. 0.],0.4151090979576111,0.9465698003768921,0.7597466707229614,1.8745667934417725
MtIklGnIMGo[0],that's a problem so then you have people that follow them that think well my leaders want peace they say they want peace i want peace so if they think it's okay to build more settlements that will bring peace they're going to follow those people but we're not going to get peace and i'm concerned,[0. 1. 1. 0. 1. 1.],[0. 1. 1. 0. 1. 1.],1.6168285608291626,0.07523442804813385,0.9570696353912354,1.1018929481506348
NoOt0oU843M[4],again we know that equipment is very important to you and having that safe reliable equipment is a key to your success delivering to our customers safely and timely and for you to earn the miles and the pay that you deserve so again,[1. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.28008198738098145,-0.607612669467926,1.4194073677062988,0.5996196866035461
OORklkFql3k[11],while the negotiators were closing the deal in vienna iran's supposedly moderate president chose to go to a rally in tehran and at this rally a frenzied mob burned american and israeli flags and chanted to america death to now this didn't happen four years ago,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],-0.02651614509522915,1.681198000907898,-0.3866996169090271,1.4720700979232788
P0UHzR4CmYg[2],for instance when you're doing e mail triage every morning do you question whether a particular e mail is from a real person or is it an e mail blast that's been personalized to you are you suspicious of the ads that you see are even re targeted or do you stop looking at your direct messages on because all you seem to receive are automated messages your audience is just as sick of being bombarded with automation as you are and in this discussion of automation let's also consider the human error factor,[1. 0. 0. 0. 1. 0.],[1. 0. 1. 1. 1. 0.],-0.6089445948600769,0.5297971963882446,2.017186403274536,0.6438573598861694
Pbu6oAKFCvo[1],doing your research will always pay off even more so with stocks if you're not a very tech savvy person or apple stock great as they may be will end up costing you money similarly for stocks if you don't know the oil market and so on,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.16691578924655914,-1.076347827911377,1.700527310371399,0.595788300037384
QBc7X5jj8oA[0],companies one has to remember however that when mark took over at sunrise with its shares trading below cents and bankruptcy looming a sale of the company was always on the table as sort of an strategy if he could accomplish what many thought was a near impossible task,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.163258895277977,-0.2059033215045929,1.3490761518478394,0.6239455342292786
R9xTBw3MCWI[4],possession so for most of you especially if you've taken the health three unit health class which isn't required to transfer to a and even to transfer to a you have a lot of options in that area e but if you've taken it again this chapter will be just a good reminder at this point,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.6429550051689148,-1.1040927171707153,2.1546599864959717,0.2079658955335617
R9xTBw3MCWI[14],possession how would you feel and how it would be to have that item in your life and now i want you to imagine how you would take care of that object if it was a car for example i know a lot of you have dream cars how would you take care of ti would you read the instruction manual would you make sure it had tune ups would you polish it to perfection and make sure it was always in its prime state,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.3684183359146118,-0.6735944747924805,1.5347565412521362,0.4664018154144287
SD6wphlw72U[0],hi guys its jasmine from chances are you landed on this video because you were searching for spanish language courses recently i have been searching for some spanish language courses online but i got frustrated because everywhere i searched seemed to lead to products that just of good quality however,[1. 0. 1. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],-0.5759126543998718,0.6005021929740906,1.5806851387023926,0.4671255648136139
SYQ_zv8dWng[2],in your home so if you take off what your home's worth say if you owe that's equity of okay so it's the difference between what you owe and what your house is worth your equity the,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7616662979125977,-0.31715941429138184,0.16889135539531708,1.6588746309280396
SqAiJrvHXNA[0],hi this is donnie welcome back to flooring my life product reviews today we're going to give a review on reward hardwood flooring first i want to go over a little of the company background of reward then i'll go over the design construction finish maintenance and installation of this product reward is actually a brand of company is a large here on the west coast and reward is actually manufactured in china but they do a really good job of quality control by having employees actually employed in their china manufacture facilities the design is really what makes this product line you're going to have a lot of species options with red oak white oak maple birch american walnut american cherry hickory a lot of stain colors within those species as well also some exotics brazilian cherry,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7817468643188477,-0.7146206498146057,0.8322584629058838,0.7069351673126221
SwT0gh0V8fI[7],wrong page what is going on i found sherlock holmes to be a lot more likeable than i think most adaptations portray him and i don't know if maybe he gets a more difficult shall we say personality in the latter mysteries but in this novel i thought he was a fairly likeable character he has,[1. 0. 0. 1. 0. 0.],[1. 1. 1. 1. 1. 0.],-0.10281962156295776,0.3291611671447754,0.763465166091919,0.8329115509986877
TtAyUQtmTLk[4],context it's a great example of that kind of work and the lesson ends with an award winning documentary film about the remarkable ability of people to come together and form community even in the face of what could otherwise be described as a devastating tragedy so enjoy and i look forward to hearing your thoughts,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.605783998966217,-1.2204015254974365,1.6372973918914795,0.28352195024490356
U8VYG_g6yVE[1],you know over the last years i will tell you rewind years ago that's what i was looking for i was looking for a team i was looking for a mentor and i was just really looking for somebody that could lay out an exact plan that could get me and my family to where we wanted to go,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],-0.41120433807373047,-1.0582624673843384,2.099027633666992,-0.2529774308204651
UweZVaFqruU[6],another general tip is we're looking for three credit items to be open for a minimum of months so if you don't have any credit you need to go out and borrow some money to build up your credit history before you go get a mortgage which is the biggest piece of credit you'll ever get,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.8088594079017639,-0.8116899728775024,1.5346357822418213,0.7911230325698853
VLQgw-88v4Q[0],are you looking for a stock secured loan have you ever thought about using your stock bond or mutual fund securities portfolio as collateral for a credit line if rather not sell your stock portfolio when you need cash look no further than a b nicholas,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.17616665363311768,-0.5315093398094177,1.340172290802002,1.061622977256775
VsXGwSZazwA[3],procedure one thing forensic psychologists have done is look at witness memory particularly how we can help the police to get the most out of what a witness has seen of a crime so,[1. 0. 0. 1. 0. 0.],[0. 1. 0. 0. 0. 0.],1.845898151397705,-0.543150007724762,0.9852072596549988,0.24866728484630585
WgI8IbJtXHw[1],as a friend of colombia president wants the people of this country to know that when you achieve that peace the united states of america will do everything in our power to help respect it and to help you be able to implement it and obviously,[0. 1. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.04522024467587471,-0.91404789686203,0.8643299341201782,0.8227652311325073
WoL4fCxGd8Q[10],information it's called if you have a question about anything you just it and you can find so much information at your finger tips but i guess people choose not to use common sense to do that but anyways getting back to the song i've always found,[0. 1. 0. 0. 1. 0.],[1. 0. 0. 1. 0. 0.],-1.340062141418457,-0.875531017780304,1.649395227432251,0.4883749783039093
XLjpZUsFEXo[0],in and then the other thing you want to need is a little bit of a light of course we're shooting this here for expert village we're lit and you can see me very clearly that's why on your video that you're watching me on right now looks great the quality looks real good well that's,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],-0.2853567898273468,-0.918607234954834,0.8519657850265503,1.1310893297195435
XrNaL-MTjXg[0],monologue so if i say if i'm talking to my best friend i'm talking about this person who loves me i say that he loves me he knows me for who i am and he loves me he can't help himself from loving me for exactly who i am this is my monologue,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 1.],-0.45588386058807373,-0.06466589868068695,1.8081419467926025,1.0745313167572021
YgyeyooSz0g[0],and this is important for the borrower to have some underlying security for the loan that they have put forward to you because more often than not their a savings institution and they have responsibility to their depositors to make sure that the money that they have in their institution is secured by underlying assets so,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 0. 0.],1.5050644874572754,-0.21284843981266022,0.5381652116775513,1.4668713808059692
ZS1Nb0OWYNE[4],we have wei and sir george and they have typical migrant stories of struggle hard work and success and i know in this conference centre there are many more stories of achievement that will play out going forward,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],-0.12920348346233368,-0.46744221448898315,1.0825704336166382,1.0789315700531006
ZsLrKF7_Oos[0],this meeting was particularly important to the because it moved them in their evaluation thinking from making sure that they had a product or solution that was of good enough integrity to use with patients to thinking much more broadly about the evaluation how was this going to impact the physician how was,[1. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.7202594876289368,-0.4735269844532013,1.2428464889526367,0.6667492389678955
_on_E-ZWy0I[4],program now what if you paid all of your student loans on time but still reporting late payments then what you need to do is reach out to us and we will give you a free credit audit and consultation if you have,[0. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.6704866886138916,-0.6856075525283813,1.8394737243652344,0.7257461547851562
_q7DM8WkzAQ[5],jokes can be good but they can also be very bad if they're not targeted directly so be really careful about how you use humor in your speech because it can actually end up doing more harm than good another,[0. 1. 1. 1. 1. 0.],[1. 1. 1. 0. 0. 0.],0.78944331407547,-0.22325332462787628,1.2683204412460327,0.5476508736610413
absh1hsZeF0[1],meanwhile macy's is up around continuing a five session win streak which is sort of an interesting juxtaposition for both department stores and off price retailers since off have generally been seen as in the retail space while department stores have generally been struggling so after,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 1. 0. 1.],-0.3901224434375763,-1.0092130899429321,2.5256145000457764,0.07741371542215347
bNQOeiAotbk[7],their life that's exactly what you have to think of when you are going to an interview but instead of telling jokes you are telling your professional stories you are telling the stories of the challenges you've faced in your professional career and you're gonna tell them the steps you took to overcome those challenges so always,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],-0.41034308075904846,-0.14414525032043457,0.8959856033325195,0.7726233601570129
bvycs3BXtx0[1],and i think those aspects of marketing are going to become much more important again in the wake of health care reform and what's going to happen with the influx of new folks and the influx of new products and services that will be covered or frankly not covered because of changes in regulation,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 0. 1.],-0.36226239800453186,-1.1624547243118286,2.612205982208252,0.403867244720459
c5zxqITn3ZM[4],times the other thing that we have done is we are putting in place global communities it is called the mic at star com and these are global listening communities that we have where we can at any point in time put out questions to these communities the first,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.04439111053943634,-1.517049789428711,1.3378313779830933,0.5644125938415527
cX8FScpsfLE[0],the road not taken by robert frost two roads diverged in a yellow wood and sorry i could not travel both and be one traveler long i stood and looked down one as far as i could to where it bent in the undergrowth then took the other as just as fair and having perhaps the better claim because it was grassy and wanted wear though as for that the passing there had worn them really about the same and both that morning equally lay in leaves no step had black,[0. 1. 0. 1. 0. 1.],[1. 1. 1. 0. 1. 1.],1.7509208917617798,0.1064189001917839,0.8862690925598145,0.645786702632904
d-Uw_uZyUys[2],but you know what it's not even just about him going around and talking in codes about gender it's everyone yourself included the only reason why we are here tonight in this interview in my house is because you requested it right it was entirely your idea and here still you are thinking that you are being welcomed into my lovely place you are thanking me for that this is the thing that you say to your next door lady that bakes you chocolate chips cookies this pitcher of iced tea is not even mine your producer set it here and why is that for the same reason that you call me a real life cinderella story you are telling the world that i am a woman without having to use the word and for you it's just an angle and i get it you might even think that it's innocuous but guess what it's not,[1. 0. 1. 1. 1. 0.],[1. 0. 1. 1. 1. 0.],-1.4325611591339111,1.010238766670227,1.1708064079284668,1.2442599534988403
dTcz1am1eUw[2],educational level we have exchanges and international visitor programs that about religion they are about different kinds of people whether we are talking about people from countries in one part of the world that focusing on a particular issue or talking about demographics that slice a region and have to do with an issue like business leaders or entrepreneurship,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.22272835671901703,-0.6831198930740356,1.098166584968567,1.1718626022338867
eD5cScqaf6c[2],industry if are you moving house or flat in london or national wide or moving office or you need storage fell up the the form below and get your free quote in second thanks,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.558846652507782,-0.6659030914306641,0.42012521624565125,0.9397608041763306
ex-dKshlXoY[2],consumer data and then we have your entire you know millions of pieces of information on you know how individuals across the country vote how often they vote you know their party registration you know how long been registered to vote that we kind of combine together with those so when kind,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.37148815393447876,-0.7171662449836731,1.5063329935073853,0.5019316673278809
fcxbB7ybUfs[1],income it could even be part time income but you are going to want to look at what your income is and then you are going to want to subtract out all the sources of income that you are going to have coming in and what that is going to do is provide you with that need so,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.6214138269424438,-0.43102389574050903,1.3083146810531616,0.34406810998916626
fz-MzQcOBwQ[9],happiness he covers a wide variety of topics things like your idea of time your idea of death and he explains them so simply but so fundamentally that it will definitely change the way you look at the world and it'll improve the way that you see everything in your life and it will solve your happiness equation you will definitely,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7291662693023682,-0.8187462687492371,1.0831949710845947,0.6046728491783142
gLTxaEcx41E[5],and what do you think is new and different that you separated these parts out as separate focused passages well what i want to emphasize about text j which is part of the text i it is this privileged position of as not only the founding hero of athens as understood by the democracy in the century a version of the city of athens but also his role as the initiator of all athenians into what is called the mysteries,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7601748108863831,0.24882479012012482,0.6513868570327759,1.3093254566192627
gcFECfN4BCU[22],you and when people trust you they're now more likely to listen to your recommendations and want to know what it is that you are doing and how they can get the same thing or what it is what you are recommending because they trust that if they listen to you they are going to get the solutions that they are after and it's the solutions that are the most important with,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.5373981595039368,-1.5584403276443481,1.293453335762024,0.753307580947876
hE-sA5umuCk[1],travel i travel places but not sans francisco that's one of the reasons why i planned to join i really want to join the local guides summit because i want to meet different people from different places listening to their reviews and recommendations and also interact with people how to make a better place for future visits and i think that's all japanese thank you,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.13050885498523712,-1.2348506450653076,1.5664008855819702,-0.09641516953706741
ihPjsliqz5o[0],professor nance so this week we're going to be looking at a topic that should be of interest to those of you who have thought about or have previously dealt with owning or helping manage a business and that is forms of business ownership so,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.057451169937849045,-1.3962583541870117,1.6152571439743042,0.7610792517662048
jE3gYsxr_5s[0],hi so you've been thinking about buying a house but you don't have much money down or you don't have any money at all and you're trying to get a one hundred percent mortgage financing which means you're buying the property with no money out of pocket no,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],-0.11656823009252548,-0.23937062919139862,1.8875900506973267,0.5564336180686951
jqutn5ou8_0[0],action the finished down while the nasdaq finished up and the dow finished down we have a weekly look at the markets coming up for you with the stock market today video i'm about to go record that and i also have details on four top notch growth stocks that could provide actionable trading in the coming week so,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.08400560915470123,-1.809478759765625,0.8911339044570923,1.2823632955551147
jqutn5ou8_0[3],also we have a link right now to our last stock market today story update so if you want further detail on the market action and notable movers you can check that out in the meantime also,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.01096961461007595,-2.0727920532226562,1.2737219333648682,1.1559325456619263
kXiBdruxTvE[2],myself when nita came and shared her story god touched my life especially through the seminar who i am in christ there is a verse proverbs that taught me how to confess the secrets of my past so i could be released and healed i really,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.69283127784729,-0.49419429898262024,1.649507999420166,0.5511699914932251
kpS4BXif_Sw[15],i also spoke several days ago with president and my administration has been in daily communication with russian officials and we've made clear that they can be part of an international communities effort to support the stability and success of a united ukraine going forward which is not only in the interests of the people of ukraine and the international community but also in russia's interest,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.8636685609817505,-0.326486200094223,1.011906385421753,0.6886595487594604
lD4xtQ6NpDY[8],foods i examined a lot of leaders and i was fortunate as a lot of great leaders and i took a little bit of each of their story about respect or communication or clarity or just being in the moment,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7015966773033142,-1.126107096672058,1.0018610954284668,0.9741688966751099
lrjm6F3JJgg[0],outline so definitely pickup a book check with your library they also have a lot of sample business plans and just kind of do it piece by piece you don't have to start from the beginning and kind of start off with what you know the most so what,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.2662142217159271,-0.5009958148002625,1.5806649923324585,0.6591898798942566
mRqqH_gx7Q0[1],directly if they are invested in some of the high growth sectors in california such as computers and electronics and these are sectors that are growing very very strongly into europe and indirectly because california is home to the largest number of exporters all of whom are going to benefit from t tip,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.2590079307556152,-1.1684367656707764,1.298057198524475,0.7141749262809753
mzAu5gxjE-w[3],of green our shades of green is a green process which helps owners decide what will level of sustainability make sense for their business we can see additional sales coming in and more profits for the company with those profits we can then turn those around into environmental and sustainable and social improvements so we have the full picture of sustainability we're very excited we're going,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],-0.8781121373176575,-1.2606582641601562,1.2047064304351807,0.5692867636680603
nZFPKP9kBkw[4],trust i think that senior managers who make it a priority and build the capability in the organization and show the faith that both our external partners and internal to the company that we can get to great breakthrough is a key part of that as well,[0. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 1.],0.1685103327035904,-1.6284897327423096,1.355562448501587,0.4436917006969452
oQizLbmte0c[1],even the most trustworthy sales person guarantee an investment will increase in value however the investor who understands risk management and knows how to avoid costly mistakes will be the investor that sleeps well at night and takes control of their future the three keys to wealth are risk management then compound interest then leverage,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],-0.7678200602531433,-1.2075481414794922,0.8135949969291687,0.4913937449455261
obGF3RfWQKE[9],people number three right around the corner when it comes to babies there's gonna be a ton of other things you have to buy really essential things new clothes bathing suits the high chair it's gonna keep going so you really,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.1204825639724731,-0.8835556507110596,1.6343846321105957,0.30596300959587097
p4WmcxrXkc4[0],when thinking about which advertisers are most innovative in talking to moms i often talk about advertisers like quaker out of chicago in understanding that a mass reach outdoor campaign can complement an online campaign which can complement an sampling program and complement the insights that are driving the engagement of moms and i think the work,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.007134584244340658,-1.2938261032104492,1.746009111404419,0.8082948923110962
pSxte-ms0t8[12],this fall if a third party candidate gets a significant portion of the vote we will show the major parties that we care about our freedoms and are sick of endless war,[0. 0. 1. 0. 1. 1.],[0. 1. 1. 0. 1. 0.],1.1871063709259033,1.6853235960006714,-0.33392834663391113,1.7637102603912354
pvIQWWiT4-0[0],so i believe india can definitely become a superpower as long as it learns to embrace its start up culture of young entrepreneurs and as long as its an open environment that fosters creativity and that we work together as a united population thank,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.5286481976509094,-0.8607637286186218,1.0617448091506958,1.1575591564178467
qgC8_emxSIU[1],speech you are also going to commit to memory the very first line of the introduction which is your and the very end of your speech the last line or two of the conclusion this is,[1. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 0. 0.],-0.2997695803642273,-0.31380659341812134,1.0447707176208496,1.1307082176208496
r46amqjpWgg[23],crowd so how do you give a speech that is confident funny debonair and charming well it all comes down to execution our first tip in execution lose those notes if i'm looking down at my paper all the time its really hard to form a connection you're just,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],-1.264387607574463,-0.2277071326971054,1.0409592390060425,1.3235836029052734
rhQB8e999-Q[5],graphic designer i have an article you should read about how you can build your personal brand as a designer over on how website there's a link in the description below so make sure you check that out anyway like this video if you like it don't forget to subscribe check out the other,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7842574715614319,-1.503136396408081,0.5535237193107605,0.83989018201828
skRqBxLLJkE[0],good afternoon welcome to the fortnightly update i'm trying to keep things pretty brief today as everyone is very busy i'd like to start by welcoming into the team she joins us from and will work now as a a long side peter and katie so welcome along and good luck to emma in her new role at february it was busy for february we think will be a little bit quieter a little bit easier to get through some work but compared to february last year if you felt busy it was because you were particularly if you were in doc prep and it was up by in terms of volume on february last year here which is huge also had an uplift of about seven percent year compared to the month on month and hopefully that makes it and settlement obviously got the down stream effect and was very busy imitate them out very easy to the really good story of settlements though is that the ratio of purchases to sales of was in of purchases about to which has been a good sign to the bank and that's been two months running now apart from that we ran our first help session today which was a great success special call out and thanks to and our who represented the business really well and then got that program working with off on a very good note apart from that on a personal note i look forward to seeing all people up in concord i will be flying up on the tuesday and hopefully say when i am up there,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],-0.7737845182418823,-1.7724382877349854,2.025484800338745,-0.0015505177434533834
tO68uTk-T_E[3],well you can write it down and them you can check back okay what i wrote here what i understand you said was and then you've got a reference for later when the conversation is over you've done your,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7699071168899536,-1.0665708780288696,1.3530532121658325,0.48616456985473633
unOeTDc2rlY[14],all of you the team exercise can be a lot of fun and i know that i personally am excited to start this process and get to know each of you as much as i can until,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],-0.9233858585357666,-1.2250652313232422,1.2120884656906128,0.04048376530408859
ussfmzwftQ8[1],videos you want it makes it a lot more fun for me to put videos that you want and i think it's gonna make it more valuable for you as well so i'm really excited to put up more videos for you soon in the coming weeks and months i,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],-0.22644411027431488,-1.1907130479812622,0.7612648606300354,0.03754151239991188
vR90Pdx9wxs[3],talking the second session i ask the parents to bring in food and we actually start feeding the kid then and i observe how it usually goes now and then based on what i observe i start to intervene and start the treatment to see what works so i can send the parents home with a plan after just the second session,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 1.],1.0138192176818848,-0.8958783149719238,1.5785255432128906,0.19130168855190277
wd8VQ5E7o7o[0],contexts one of the attributes about the program that i think makes it stand out more than anything else is its strong focus on leadership and not leadership in this kind of traditional kind of top down i'm gonna show you how to fix the problems but leadership in a more engaged and empowering sort of way really,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.15733511745929718,-1.2323026657104492,1.9732404947280884,0.18557651340961456
x0rLwBIocuI[0],eventually by the way you should have about five or six monologues ready to perform so that you really need to make sure that you have a one minute monologue a few more one minute monologues maybe one or two two minute monologues for you to perform,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 1.],0.08685558289289474,-0.6252034902572632,1.5425258874893188,0.7680842280387878
xU3N7ujUB-g[0],now if expressing these underlying emotions and still feeling that massive amounts of anger and feeling really enraged or out of control then you need to do something physical,[0. 0. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],1.166104793548584,-0.21049360930919647,1.3961766958236694,0.04586823657155037
y3r2kk8zvl0[7],on one hand they do allow you to think about how to break down a problem and look at different competence and come to kind of a design the other hand they can potentially straight jacket you in problem solving which means in some sense they force you to move very quickly into a solution without really exploring a lot of different options or develop divergent am a very firm believer that before you converge into a solution you really need to explore different solutions keep on,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.35024669766426086,-1.570560336112976,1.4503436088562012,0.4874882102012634
yUqNp-poh9M[3],is that voice going to be another liberal or another person who will be sitting silently in the and given an order paper every day or is it going to be somebody who brings forward a clear vision and is given the voice to speak as loud and strong as possible for this community so that this,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],1.0780093669891357,-0.22541971504688263,1.3487097024917603,0.8950803875923157
ybK5wRaaUyE[4],they think that they have to come out and be separate to follow jesus but satan knows that if he gets you to fellowship with sinners to take part in what they are doing then you really have your eyes on jesus you really follow jesus with your heart but you will just pay jesus lip service but he will not have your heart,[0. 0. 1. 0. 1. 1.],[0. 1. 1. 0. 1. 1.],0.9509301781654358,1.4340088367462158,-0.24716593325138092,1.8254379034042358
zfZUOvZZTuk[11],next based on what we know now and after consultation with pasco county emergency operations leaders we will need to open shelters in schools beginning friday morning that,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 1.],1.5783519744873047,-1.1556551456451416,1.6025546789169312,0.039406176656484604
zhNksSReaQk[12],there is autistic people and they are talking about autism and their and they go to defend themselves by saying things like well autistic people aren't stupid or,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.6619753241539001,0.6518561840057373,0.9681498408317566,0.7136458158493042
zhNksSReaQk[36],battery died and now it's charging but i won't be able to film an episode today so i wanted to make use of my makeup and my words that i have and make a little i don't,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.8038589358329773,0.1448296457529068,1.2920185327529907,0.04596783593297005
